RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
92316,78220,San Antonio,TX,San Antonio-New Braunfels,Bexar County,6775,49309,49231,49390,49618,49771,49995,50204,50329,50442,50534,50646,50763,50926,51040,51173,51347,51618,51689,51721,51667,51759,52241,52825,53220,53089,52876,52828,52816,53153,53444,53842,53853,53950,53970,54075,54118,54254,54605,55103,55805,56264,56683,56987,57379,57754,58139,58583,58822,58827,58119,57576,57098,57377,57538,57635,57702,57566,57418,57000,56636,56313,56195,56271,56282,56174,56090,55993,55730,55378,55178,55381,55709,55980,55774,55695,55695,56196,56658,57342,57934,58226,58357,58265,58316,58200,58365,58429,58568,58761,58955,58975,58729,58669,59262,60217,60942,61615,62040,62885,63784,64858,65670,66142,66472,66870,67173,67515,67630,67426,66961,66381,65813,65507,65827,66737,67100,67280,67220,67851,68276,68655,68798,69214,69911,70717,71630,72161,72579,72654,72710,72210,71450,70653,70598,70986,71568,71884,71991,72545,73055,73702,73624,73733,73651,73690,74013,74294,74373,73699,72997,72506,72475,72537,71861,70698,69851,70036,70699,70703,70204,68683,68335,67833,68627,68646,68897,68639,68607,68936,69423,69746,69873,70258,70430,70390,70163,69540,68682,67630,67325,67035,66506,65705,65459,65430,65720,65655,65490,64925,64159,63595,63641,64270,65119,65673,65731,65727,65470,65357,65473,65867,66943,67776,67879,67638,66553,65431,63949,63768,64238,65202,65486,65908,66366,66750,67265,67755,68986,69687,70783,70578,71061,71226,72248,72870,73015,73603,74212,75417,76211,77156,77934,78841,78699,77979,77546,78312,80008,80458,81258,81732,83356,84433,85376,85135,84658,84487,85386,86517,87568,89252,90386,91217,91521,92750,94387,96194,96725,97161,97320,98231,99089,99974,101289,102368,103291,103979,104672,105536,105979,106902,107297,108619,109580,111105,112385,113652,114829,115487,115734,116048,116705,117558,118224,118427
92205,78015,Boerne,TX,San Antonio-New Braunfels,Kendall County,7162,240079,239010,238457,238623,238647,239512,241381,242593,242839,242569,242354,242724,243849,245512,246854,246937,247058,246600,245916,245300,245267,245370,244633,243894,242892,242803,242879,243831,244187,245370,246487,247879,248185,246880,246940,246756,248128,248676,249454,251180,252608,254115,254729,256118,257953,260158,261256,262004,262771,261239,260240,258379,259420,260299,261153,261695,261842,262164,262865,262773,261846,260073,259023,258600,259120,259126,259957,260258,261377,261650,261722,262376,263607,264787,265579,266137,266577,266378,265669,265776,265496,265766,265109,264501,263591,263204,263045,263132,263400,263218,262602,261514,262339,264699,269063,271872,275898,277946,281393,282412,284274,287256,290606,294059,296306,297589,298435,299678,301568,304131,306679,309666,311675,313033,314636,315861,316240,316383,317372,319355,321881,325065,328503,332178,336351,340224,344502,347432,349955,350909,350972,350583,350233,351816,353601,355616,357123,359139,361067,362839,364785,364555,363613,361657,361497,361676,362730,364223,364263,364003,362934,363300,362460,361691,359629,358368,356946,355911,353847,351784,348674,346885,344890,344372,343225,343397,343221,343380,342830,342837,341673,340599,340716,341420,341412,339243,337431,336227,335146,335022,334652,334861,334119,334141,333688,333444,333220,333780,334166,334585,335183,336727,337900,339508,340506,341371,341616,341088,341209,341892,343464,345876,347743,349189,349465,349955,351493,353252,355339,357403,358960,359690,359878,361139,363171,365662,367264,369298,370398,371367,370396,370362,370619,372379,373818,375532,378082,379850,380917,380835,381903,383679,386169,386460,386788,385983,387250,388577,389236,390258,392042,394655,395597,394835,393862,394038,394224,395163,396997,400480,404235,406413,407094,406964,407115,407559,408166,408230,408413,408770,408942,409457,410450,413185,414940,416076,416183,416485,416973,416502,416664,416359,418157,419554,421585,422526,423319,423999,424164,424507,424608,425438,426593,428055,428466
92239,78064,Pleasanton,TX,San Antonio-New Braunfels,Atascosa County,7752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106264,106118,105388,104857,104677,105298,106684,106758,107218,105488,104876,103704,104245,104300,105339,105896,107115,108544,109997,111557,112166,112341,113113,113762,114252,113796,112961,112963,112759,113227,113288,113702,113750,114211,114422,114663,114700,114891,115180,115356,115599,115532,115579,116089,116850,117592,117632,117649,117695,117845,117882,117597,117314,116925,116697,116431,116342,116334,116399,116514,116750,117031,117213,117131,116995,116775,116470,116186,115961,115947,115710,115558,115444,115567,115732,115840,115881,115836,115695,115738,115812,116191,116462,116809,117107,117512,117964,118309,118623,118887,119183,119528,119935,120629,121316,122094,122727,123449,124173,124866,125541,126058,126628,127372,128209,129274,130208,131391,132311,133422,134443,135605,136448,137083,137422,138013,138799,139930,140962,142040,143030,144014,144931,145871,146763,147580,148417,149412,150447,151464,152370,153415,154447,155575,156554,157416,158070,158746,159399,160205,161119,162462,163759,165106,166210,167434,168512,169414,170234,170976,171398,171906,172522,173947,175195,176439,177433,178437,179521,180347,181212,181611,182002,182492,183186,184093,184734,185533,185443,185603,185801,186562,187304,187802,188347,188323,188198,188385
92351,78255,San Antonio,TX,San Antonio-New Braunfels,Bexar County,7779,239021,238531,237537,237217,237342,237737,239167,240242,242011,242729,243460,243376,243307,244231,245568,247569,248519,249219,249813,250159,250230,247850,245021,242244,241219,241078,241569,241778,242064,242437,243511,244039,244551,243409,243153,243000,244481,245446,246545,248199,249395,249153,248710,249400,250481,250966,251153,251595,252465,251175,250459,249134,249901,250360,249984,249327,248639,248885,249012,248450,246954,244432,241890,240725,241133,241763,242211,242225,242823,243356,243917,244511,244858,245083,245600,245797,246562,246934,247397,247785,247716,247756,247605,247152,247463,248348,250033,251720,252568,252867,252513,251673,251460,253343,256716,259205,261263,261874,263975,265198,266935,269160,270946,273079,274990,276627,278285,279083,280358,281655,283171,285597,287992,291087,293553,295203,295391,295675,296207,297362,298638,301459,304332,307555,309961,313269,316803,320621,323779,324916,324530,324181,324717,327034,329244,331157,333301,335070,336560,337111,337237,336227,334563,332980,332247,331247,329983,328610,325784,323046,320406,319145,317572,316188,314454,313680,312990,313062,311809,310541,308621,307714,306169,305403,304268,304272,304089,304289,304389,304714,304838,304387,304040,303648,302686,300440,298251,297277,296571,296889,296349,296234,294961,294283,293088,292605,292315,293366,293582,294454,295546,298178,300048,302028,303175,304000,304194,303592,303861,304807,306225,308185,309175,310108,310013,310321,311645,312970,315002,317014,319188,320137,320447,321733,323890,326077,327258,328413,328369,327962,327029,327152,327718,329045,330815,332685,335073,336335,337281,336896,337633,338424,340245,341252,342379,342430,343356,344679,345134,346001,347531,350364,351643,351278,349298,347870,346499,347310,349382,353117,356469,358188,358273,357693,357351,357594,358196,358712,359037,359455,359068,358837,358766,360900,363271,365332,366398,366317,366831,366378,367024,366799,368686,370473,373340,374379,375184,375459,375702,375935,375818,376215,376627,377256,377084
92352,78256,San Antonio,TX,San Antonio-New Braunfels,Bexar County,7905,262879,262177,260982,261014,260406,260541,261038,262049,262348,261337,260573,259840,260525,261233,262108,262161,262208,261760,261735,261650,262051,262915,263584,264478,264223,264087,264077,265117,265731,266732,266584,266945,267228,267446,268102,268045,268522,268915,270567,272025,273022,273041,273330,274069,274575,275998,277019,277833,277904,276089,275174,274339,275730,276703,276915,276947,277060,277463,277467,275960,274601,272888,271461,270896,271175,271749,271637,271907,272561,273616,273664,276934,278815,279733,278165,276927,277654,278381,280319,281497,281766,281128,280280,279932,279653,281037,282681,285018,285359,284875,283855,282893,283097,285446,289804,292074,293899,294161,296571,297902,299400,302524,305206,308550,310026,310628,311081,311920,314217,316557,318043,319754,322031,325099,328320,330361,332015,333833,335706,337492,338583,340582,343811,347778,351371,354448,356848,359228,361402,363108,363666,362963,362703,364214,366245,367470,368451,369193,370478,370804,371694,369816,367680,364420,363281,362574,362368,361889,360489,359338,358439,358082,357115,356083,354238,352770,351003,350250,348462,347146,343952,342158,340082,339948,339498,339216,339404,339555,340569,341238,342804,344091,345581,346094,345351,343027,340919,338414,336216,334844,334251,334163,333030,332829,333832,335509,336854,337712,337789,338109,339058,341719,344260,346834,347943,348143,347399,346347,346474,347466,349037,351015,352366,353104,353310,353167,354235,355179,357216,359231,361265,361845,361729,362602,364569,367168,368749,369987,369680,368972,366903,365998,365521,366887,368319,369579,371171,371726,372596,372543,373911,375169,376748,376510,376516,375857,376824,377890,378252,379072,380493,383250,384487,384020,384846,386175,387682,388187,389990,393384,396360,397712,397840,397503,397491,397748,398235,397607,397420,397538,397886,397430,396974,398768,400752,402626,403173,403059,402903,402319,402791,402775,404631,406133,408766,409398,410164,410691,411324,411646,410961,410781,410844,411558,411500
92344,78248,San Antonio,TX,San Antonio-New Braunfels,Bexar County,8047,214796,214462,214098,213968,213743,214011,214677,214996,215184,215101,215189,215127,215116,215312,215378,215310,215421,215892,216314,216719,216853,217206,217147,217172,216782,216945,217623,218613,219159,219085,219196,219606,220323,220287,220522,220614,221565,222358,223365,224120,224493,224695,225016,225614,226338,226957,227700,228401,229009,226935,224352,221880,222389,223109,223742,223814,223919,224058,223622,222991,221928,221197,221192,221529,222359,222512,222615,222382,222339,222515,222702,222899,223279,223285,223118,222828,223128,223811,224777,225453,225876,225697,225354,224919,224562,225185,226352,227669,228206,228230,227981,227603,227736,229689,233202,235631,237722,238180,239450,239874,240472,242140,243311,244701,244856,245453,245916,246363,246710,247128,247871,248777,250450,252097,253870,254695,255576,256231,257287,258593,260408,262753,265141,267532,269673,271752,273762,276251,279076,280922,280977,280147,279671,281110,283268,286019,287376,288560,289094,289721,290077,288515,287035,285219,284987,284480,284015,283467,282896,282255,281753,281293,280588,279576,278372,277608,277234,277122,276541,275784,274515,274068,273790,274303,274404,274924,275147,275558,275804,276310,276665,277041,277374,277660,276702,274888,273052,272664,272808,273676,273382,273025,271742,271538,271420,271734,271813,272332,272345,272378,272915,275139,277332,279672,281000,281853,281826,281390,281787,283200,284754,286601,287452,287904,287749,287876,289013,290490,292849,294944,296863,297732,298475,299436,300921,302460,303586,305535,307055,308424,308486,308618,309209,310470,312189,313396,315293,316562,318138,318698,320156,321700,323419,324001,324762,325170,326760,328233,328677,329387,331347,334283,336265,336213,335481,335037,334822,335740,337104,340023,342942,345039,345657,345719,345805,346603,347500,348510,349582,351012,351381,351153,351042,353378,355146,356708,356824,357461,357930,357853,358457,358542,360705,362115,364936,365935,367370,367745,367731,367379,366949,367143,367161,367448,366882
92315,78219,Kirby,TX,San Antonio-New Braunfels,Bexar County,8092,56279,56309,56405,56437,56602,56740,56957,57003,57076,57063,57058,56953,56830,56808,56878,56906,56767,56761,56798,56841,56840,57390,57908,58394,58300,58308,58288,58486,58961,59351,59597,59539,59561,59592,59764,59966,60160,60451,60899,61351,61692,61885,62206,62537,62875,63104,63369,63526,63617,62866,62130,61286,61193,61268,61576,61760,61709,61561,61292,61003,60757,60757,61007,61148,61323,61195,60877,60425,60022,59921,59885,60119,60401,60746,61021,61290,61724,62237,62990,63661,64147,64374,64415,64412,64293,64355,64513,64760,65116,65506,65719,65474,65203,65598,66514,67307,67930,68180,68706,69186,69814,70776,71248,71829,72003,72517,72741,72913,72884,73059,72979,72789,72580,72908,73856,74701,75319,75519,76065,76659,77249,77698,78505,79313,80242,80738,81211,81408,81518,81472,81182,80943,81087,81628,82084,82445,82801,83048,83519,83812,84279,83990,83841,83812,84106,84229,83957,83615,83252,82846,82620,82541,82445,81992,81357,81227,81367,81744,81606,81535,80758,80785,80667,81112,81208,81253,81352,81259,81280,81065,80979,81073,81106,80780,79959,79033,78164,77328,76590,76376,75819,75337,74210,73807,73546,74067,74383,74914,75087,75323,75853,76390,77150,77496,78039,78135,78159,77487,77105,76859,77266,77868,78298,77992,77477,76868,76713,76985,77505,78344,78860,79157,79239,79510,79902,80411,80745,81320,81671,82019,82045,82361,82732,83303,83843,84030,84644,85180,86241,86877,87754,88507,89440,89666,89965,90312,91469,92729,93319,93946,95053,96863,98313,99065,98429,98187,98148,99592,101141,103011,104906,106124,106865,107676,108702,109954,111078,111821,112519,113106,113560,113769,114010,115179,116428,117624,118587,119612,120695,120739,120974,121300,123007,124225,125244,125716,126501,127287,128137,128894,129701,130382,130663,130846,130577
92266,78121,La Vernia,TX,San Antonio-New Braunfels,Wilson County,8214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163152,164911,167577,171012,175292,178710,182316,184956,186454,188441,189501,190524,190982,191575,192601,193060,193219,193038,193067,193480,194997,197013,198968,199824,200531,201635,202915,204306,204974,205439,205997,207022,208222,209235,210008,210443,210746,210976,211091,211541,211814,212374,212695,213130,213787,214314,214965,215315,215752,215989,216244,216415,216320,216166,215788,215513,215368,215251,215381,215300,215496,215651,215924,216050,216265,216189,216286,216081,215980,215702,215451,215312,214791,214307,213823,213710,213806,213996,214326,214628,214945,215288,215806,216343,216814,217299,217821,218505,219092,219797,220356,221077,221426,221955,222580,223572,224590,225554,226490,227551,228637,229956,231328,232683,234098,235647,237438,239231,240700,242165,243312,244904,246583,248586,250258,251867,253403,255183,256914,258829,260879,263021,264984,266658,268224,270053,271931,273728,275108,276404,277726,279350,281101,283047,284713,286510,288202,290133,292086,294058,295870,297067,298369,300414,302494,304316,305353,307146,308866,310935,312300,313814,314971,316594,318317,320436,322310,324182,325841,327695,329390,330985,332396,333673,334923,335989,337186,338359,339835,341220,342669,344131,345668,347300,348956,350436,351856,351068,350032,349008
92353,78257,San Antonio,TX,San Antonio-New Braunfels,Bexar County,8400,397609,398090,399312,400411,401270,401018,402564,404025,406138,407740,408806,409875,409976,410444,410983,411320,411724,411830,412358,412970,413811,413847,412999,410864,409597,409799,411491,413991,416333,419372,421844,424402,426031,422691,418799,414283,415664,417701,421596,424420,427240,428730,428809,429039,430283,433300,436257,438695,440771,436444,430868,425805,427444,429270,430716,431090,431950,431805,432608,433353,433972,433101,433377,434306,436351,438227,438979,439023,438338,439232,439803,440285,440166,440330,440490,441145,442943,445370,447794,450084,451195,451961,451477,451208,451061,451788,453251,454389,457085,458661,460860,460119,461181,465896,473960,479823,484727,487361,492694,495164,498180,500971,504502,508083,509516,511511,514623,519251,523324,525588,526465,526146,526327,527521,530289,531939,532977,533714,535116,537473,539686,543202,548167,553754,558619,561663,563823,566238,569571,571820,570747,569556,569735,574026,576733,579693,582817,586413,588476,588084,588011,584509,581681,578734,578774,578661,578501,578835,578718,577747,576326,575433,574928,574479,573115,572418,572148,572235,571210,570114,567553,566419,564508,563493,562154,561689,562564,562491,561677,560387,559409,558797,555779,553008,548378,544641,541532,539382,537033,536155,534775,534098,531390,531190,530391,530339,530159,531740,531200,530445,531320,535323,538927,542874,545854,547989,548058,546554,546759,549247,551696,555787,557698,559607,558904,559384,561868,565236,569551,573440,577492,579040,580622,582955,586586,589966,591328,593500,594073,594392,590093,586533,584316,585934,588923,590214,592783,594028,595608,595425,595902,597921,600496,605766,610188,613391,614867,617107,618097,619645,622249,627080,629502,628301,624700,621718,619376,619434,621461,626506,630988,632988,632287,631215,630397,630767,631816,634207,637448,640708,641384,640925,640402,643361,645772,648804,649029,649448,648958,647018,645999,644716,647829,650953,656324,658696,659964,659739,658801,658503,657532,658072,658258,659386,658791
92715,78861,Hondo,TX,San Antonio-New Braunfels,Medina County,8591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115721,116104,114700,113047,110657,110520,111359,113104,113783,113922,112241,110792,110030,110060,110692,109616,109811,109770,110810,111922,111753,111652,111052,111939,111956,111190,109809,108920,108541,108585,109028,110194,110995,111483,111499,111835,112093,112467,112831,113335,113785,114481,114886,113570,112148,110785,111086,110869,111078,111164,111337,111705,111708,111723,111287,109893,108674,107541,107913,108027,108174,108124,108507,108860,109345,109235,109014,108467,108232,108171,108020,107641,107170,106855,106858,107118,107568,107639,107478,107055,107040,107002,107214,107498,108064,108579,109052,109502,109702,109740,109590,109571,109767,110142,110670,111053,111329,111686,112080,112799,113380,114034,114499,115305,116172,117195,118125,119182,119979,120834,121379,122025,122457,122801,123209,124070,125298,126567,127660,128564,129294,129738,130417,131392,132321,132904,133200,133949,135071,136210,137135,137922,138524,138745,139193,140000,140917,141322,140963,140865,141277,142448,144077,145486,146720,147616,148476,149620,150868,151993,153091,154033,155572,156893,158019,158712,159585,160429,161156,161800,162237,162534,162825,163327,164029,164630,165151,165486,166030,166757,167836,168460,168977,169157,169565,170491,171758,173102
92193,78003,Bandera,TX,San Antonio-New Braunfels,Bandera County,8750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129989,128331,128462,128562,130205,132893,135447,138689,140487,142115,142583,142813,143105,143405,144016,144643,145583,146354,147729,149363,151026,152180,152778,153129,153420,153704,153890,153898,153972,154592,155131,155771,156355,156956,157406,157479,157368,157736,158012,158740,159022,159371,159295,157399,155565,153703,153796,153820,153876,154151,154233,153234,151730,150061,149384,148858,148876,148711,148663,148651,149042,149239,149289,149106,148991,148690,147552,146464,145382,145193,144757,144148,143540,143344,143376,143495,143379,143242,143361,143680,144055,144155,144221,144327,144600,144880,145228,145521,145735,145891,146225,146842,147550,148207,148734,149349,149874,150608,151290,152134,152739,153374,153995,154260,154636,155102,155691,156379,156559,157008,157495,158676,159921,160960,161693,162100,162654,163175,164244,165410,166794,167889,168634,169387,169999,170492,170818,171472,172316,173282,173745,174333,174936,175599,176184,176892,177975,179005,179833,180601,181445,182595,183317,184355,184866,186217,187343,188638,189639,190444,191225,191897,192747,193734,195543,197663,199622,200861,201815,202681,202579,201902,201473,201955,202910,203761,204641,205447,206548,207725,208929,209630,210395,211024,211801,212491,213361,214215
92300,78204,San Antonio,TX,San Antonio-New Braunfels,Bexar County,8906,57420,57278,57218,57624,58334,59080,59350,59412,59144,59174,59027,59172,59131,59055,58792,58637,58657,58673,58887,59169,59593,60625,61613,62461,62255,62284,62411,62580,62607,62563,62533,62438,62312,62552,62831,63332,63809,64193,64655,65285,66128,66741,67108,67219,67570,68007,68419,68560,68208,67384,66469,65842,66068,66361,66668,66628,66558,66553,66246,65991,65564,65034,64643,64220,64262,64033,64008,63951,64022,64350,64748,65219,65366,65456,65685,65709,65819,65790,65788,65827,65750,65859,65655,65469,65385,65443,65705,66059,66841,67442,67874,67689,67746,68334,69604,70836,71786,72004,72055,72372,73219,74470,75247,75833,76037,76506,76852,77076,77217,77326,77768,77755,78173,78426,79003,78915,78819,78964,79807,80650,80992,81230,81550,82268,83150,84426,85323,86015,86517,86966,86586,84732,83087,81897,82151,82917,83321,83423,83073,82438,82032,81898,82779,83818,84686,85463,85780,85739,84368,83450,82456,82630,82452,81978,81108,80530,80659,80830,79631,78700,77816,78780,79393,80350,80544,79889,79194,78692,78977,79136,78704,78560,78915,79496,79877,79496,78553,77128,75589,75194,75072,75546,75528,75585,75110,74257,73804,73807,74026,74303,74079,74211,74070,75071,77024,78290,78630,77504,76918,77180,77524,78194,78079,78212,77972,78150,77723,77262,76495,76711,76906,77255,77568,77742,77897,77723,77795,77832,77901,77795,77328,77657,78546,80020,80947,81426,82292,83015,83890,84541,85022,85256,85546,86399,88273,89570,90842,91016,92019,92758,93916,94630,95713,97018,96844,95999,95000,95783,97502,99062,100752,101700,103440,105431,107867,109560,110839,110986,110935,110851,111317,110978,110697,111484,113517,115152,116228,118013,120814,122503,123383,123676,125483,127319,129329,129883,131436,132409,134039,133981,134117,134110,135224,136172,137329
92295,78163,Bulverde,TX,San Antonio-New Braunfels,Comal County,9005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250305,251894,253780,257339,259885,261438,261476,262506,263719,266050,267946,270161,271891,273523,274013,274106,274770,277202,280913,283977,285714,287227,287490,288079,287595,288551,288462,289476,288839,287531,285074,285242,287220,289471,291824,294795,297093,297544,297615,298379,300025,301633,303258,304431,302872,301753,300265,300462,299740,298257,297448,296513,296093,294716,293244,290238,288006,286619,286611,286436,285422,285377,285242,286501,288171,289655,290454,290673,290229,288741,286962,282973,282313,281034,282358,281440,281159,281586,281844,280959,280400,280536,282429,283433,283344,282634,282495,282572,283343,284457,287308,289569,292864,294441,296737,297825,299801,301351,303590,304828,306312,306953,307358,308662,310384,312419,311796,311237,310592,311311,311394,313191,315336,318386,320053,321535,322606,323882,324692,325376,326345,327945,330204,332839,335919,338663,340267,341131,341638,343418,345496,347550,348819,350798,351714,352224,351290,350629,351766,353439,355937,356432,356042,356490,358902,363084,366722,369001,370200,370639,370919,370207,368933,368760,369722,372795,375611,377734,377868,377223,376974,378271,380338,382018,382345,382480,383116,384612,384431,384297,384996,386267,387004,386658,387415,390063,394332,396696,399588,400604
92298,78202,San Antonio,TX,San Antonio-New Braunfels,Bexar County,9416,60710,60568,60922,61637,62129,62856,63023,63052,62559,62615,62818,63280,63430,63817,63921,63800,63578,63389,63394,63548,63937,65035,66270,67155,67409,67254,67249,67169,67007,67031,67024,67304,67770,68116,68489,68789,69238,69859,70144,70897,71312,72275,72173,72473,71739,71905,71900,72714,73246,73141,72933,72392,72269,71818,71583,71332,71308,71454,71380,71350,70923,70524,69668,69220,69026,68776,68916,68354,68108,67504,68130,68593,68910,68841,69474,69740,70256,70213,70230,70123,70021,70145,69991,69841,70029,70011,69889,69495,69270,69506,69677,69946,70374,71372,72249,72552,72168,71629,71102,71635,72417,73620,73273,73192,72935,73688,73951,74050,73450,72682,72416,72554,72919,72957,73527,73983,74852,74848,75506,75293,75507,75452,75969,76751,77346,78055,77870,77567,77091,77184,77328,77233,77238,77487,77958,78178,78172,78477,78943,78887,78541,78038,78895,79939,80697,80542,80773,81724,81886,80892,79846,80203,80848,81019,80493,80158,79725,79654,78234,76463,74547,74068,74395,75240,75281,74383,72572,71192,70054,68877,67695,67358,67868,69468,70867,71585,71261,70181,69602,69383,69207,69355,69000,68242,66433,64947,64757,65281,65776,65389,64292,62807,61595,60623,59799,58897,58142,58599,59527,60214,60016,60144,59928,59495,59102,59266,60362,60445,60726,60344,60443,61184,62197,63636,64397,64856,65030,65344,66330,67268,67622,66976,66261,66085,66423,66954,67931,69339,70943,72377,73511,74988,76546,77160,77473,77573,78572,79773,80550,81771,83162,85509,87098,87912,88091,88528,90202,92097,93943,94160,93900,93632,94667,95878,97492,98855,101362,101605,101623,100698,101635,101445,101480,102475,105105,108103,109966,112012,115008,117193,118699,118211,118549,119213,121179,123118,124934,126509,127357,127684,128116,129323,129968,129980,129942
92321,78225,San Antonio,TX,San Antonio-New Braunfels,Bexar County,9457,49542,49623,49663,49917,50420,50860,51060,51062,50961,51139,51098,51012,50741,50807,50996,51203,51317,51163,51078,51089,51329,52103,52886,53620,53775,53944,54180,54392,54535,54662,54903,55163,55438,55841,56265,56776,57022,57163,57341,57781,58373,58667,58728,58584,58649,58791,58985,59233,59385,59065,58762,58412,58722,58830,59041,59018,58968,59047,58942,58856,58341,57980,57511,57177,56910,56696,56660,56477,56373,56473,56796,57253,57580,57838,58184,58442,58825,59051,59260,59409,59416,59423,59283,59193,59058,58918,58995,59164,59704,60004,60171,59872,59728,60272,61603,62884,63968,64476,64934,65156,65500,66270,66969,67854,68307,68790,69294,70008,70705,71007,71542,71539,71967,72002,72586,72572,72629,72821,73327,73669,73869,74111,74608,75517,76335,77329,77864,78169,78333,78713,78990,78619,77863,77755,78385,79354,80089,80549,80970,81222,81403,81116,81117,81083,81524,81350,81273,80996,79979,79538,79041,79581,79015,77436,75512,74233,73543,73387,72650,72370,71953,72979,73992,74901,74874,73969,72947,72156,72317,72868,72786,73247,73490,74387,74569,74532,73851,73004,71943,71472,70984,70967,70704,70508,69950,69179,68504,68326,68188,67877,67477,67613,68331,69514,70275,70056,69177,68421,68410,68338,68763,69324,69935,70288,70620,71410,71603,71437,70901,70764,70568,70848,71214,71319,71074,70633,70668,70719,70958,71073,70128,69589,69538,70369,70995,71075,71684,72210,73011,73543,73946,74351,74659,74512,75140,75836,76812,76921,77187,77710,78894,79618,80895,81744,83330,83551,83487,83476,84661,87279,89281,90237,89727,89552,89641,90499,90957,91116,90991,91856,93439,93990,93747,93502,93970,94169,93941,94411,96453,98820,100411,100657,100933,101722,103527,104830,106496,107361,108708,108849,109045,109001,109080,109176,109904
