Year,Campus Id,Campus Name,District Id,District Name,County Name,Region Number,Charter School,Alt Ed Type,Alt Ed Campus,Alternate Education,Disciplinary Alt Ed Program,Juvenile Justice Alt Ed,Grade Span,School Type,Composite Academic Progress Percentile  (3 Year Avg),Composite Progress Z-Score (3 Year Avg),Composite Academic Progress Quintile  (3 Year Avg),Math Progress Z-Score (3 Year Avg),Math Progress Z-Score,Math Progress Z-Score standard error,Reading Progress Z-Score (3 Year Avg),Reading Progress Z-Score,Reading Progress Z-Score standard error,TEA Accountability Rating,Smart Score,Spending Index,Spending Score,Cost-Adjusted Core Operating Expenditures Per Student (3 Year Avg),Cost-Adjusted Core Operating Expenditures Per Student,Core Operating Expenditures Per Student (not cost adjusted),Core Operating Expenditures (not cost adjusted),Core Payroll Expenditures (not cost adjusted),Campus Cost Deflator,Total Operating Expenditures Per Student (not cost adjusted),Urban County Indicator,ACS Comparable Wage Index,High School Comparable Wage Index,Enrollment,% Economically Disadvantaged,% LEP,% Special Education,% Student Mobility,% Students Early Childhood Education,% Students Pre-Kindergarten,% Students Kindergarten,% Students Grade 1,% Students Grade 2,% Students Grade 3,% Students Grade 4,% Students Grade 5,% Students Grade 6,% Students Grade 7,% Students Grade 8,% Students Grade 9,% Students Grade 10,% Students Grade 11,% Students Grade 12,% Students Bilingual/ESL,% Students Career and Technical,% Students Gifted and Talented,% Students Asian,% Students White,% Students African American,% Students Hispanic,% Students Pacific Islander,% Students American Indian,% Students Two Or More Races,% Students At-Risk,Fiscal Peers Group,Number of Campus Matches,Latitude,Longitude
2018,079901133,JUVENILE DETENT CTR,079901,LAMAR CISD,FORT BEND,4,N,RESIDENTIAL FACILITY,N,Y,N,N,07-12,S,,,,,,,,,,Not Rated,,Very Low Spending,5,11486,13262,14123,508422,497323,0.937664543,14123,1,1.08,1.059,36,19.4,8.3000002,25,99.400002,0,0,0,0,0,0,0,0,0,8.3000002,8.3000002,33.299999,38.900002,8.3000002,2.8,8.3000002,0,0,2.8,11.1,63.900002,22.200001,0,0,0,100,3,8,29.5725,-95.7499
2018,079901138,POLLY RYON MIDDLE,079901,LAMAR CISD,FORT BEND,4,N, ,N,N,N,N,06-06,M,96,0.23899999,5,0.26629704,0.29684329,0.048642647,0.21249036,0.23617387,0.033706293,Met Standard,4.5,Low Spending,4,5510.333333,5822,6178,4195160,3880151,0.937664543,6996,1,1.08,1.059,679,26.4,3.8,6.1999998,7.1999998,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,3.7,0,17.1,10.6,34.5,20.299999,30.9,0.60000002,0.30000001,2.8,16.6,0,40,29.5205,-95.6961
2018,079901139,JOHN ARREDONDO EL,079901,LAMAR CISD,FORT BEND,4,N, ,N,N,N,N,EE - 05,E,41,0.011,3,0.05245449,0.099755928,0.058082581,-0.030492224,-0.053919964,0.044321924,Met Standard,3.5,Low Spending,4,5816,5651,6012,4905474,4716930,0.937664543,6726,1,1.08,1.059,816,46.200001,18.6,10.3,18.799999,2.2,5.9000001,17.799999,15.9,12.5,14.8,15.8,15.1,0,0,0,0,0,0,0,18.1,0,5.5999999,10.4,19,27.6,39.5,0.2,0.40000001,2.9000001,52.599998,0,40,,
2018,079901140,BENTLEY EL,079901,LAMAR CISD,FORT BEND,4,N, ,N,N,N,N,EE - 05,E,,,,,0.10493921,0.061208643,,0.098021984,0.047511552,Met Standard,,,,,6858,7272,4704823,4291835,0.937664543,7955,,1.08,1.059,647,17.299999,13.9,11.1,12.5,1.7,3.2,19.5,14.8,16.5,14.5,13.8,15.9,0,0,0,0,0,0,0,13.3,0,5.9000001,10,38.799999,21.9,24.1,0.2,0.2,4.8000002,38.799999,,,,
2018,079901141,KATHLEEN JOERGER LINDSEY EL,079901,LAMAR CISD,FORT BEND,4,N, ,N,N,N,N,EE - 05,E,,,,,0.11025284,0.069993675,,0.098383106,0.055693433,Met Standard,,,,,7233,7622,3491078,2862218,0.937664543,8588,,1.08,1.059,458,14.6,16.6,6.5999999,0,2.8,7.1999998,18.6,15.9,15.3,13.3,13.1,13.8,0,0,0,0,0,0,0,16.200001,0,4.8000002,8.6999998,38.200001,21.6,25.5,0,0.2,5.6999998,43.900002,,,,
2018,079906001,NEEDVILLE H S,079906,NEEDVILLE ISD,FORT BEND,4,N, ,N,N,N,N,09-12,S,56,0.059999999,3,0.04359623,0.18911308,0.11028004,0.076524049,0.14805661,0.065165952,Met Standard,2.5,High Spending,2,6563.666667,6555,6942,7247944,6496894,0.937664543,8656,1,1.08,1.059,1044,32.200001,2.5,7.5999999,7.4000001,0,0,0,0,0,0,0,0,0,0,0,26.4,26.4,23.299999,23.9,2.5,91.199997,2.5,0.5,51.700001,3.3,43.299999,0,0.2,1.1,43.799999,0,40,29.3707,-95.8006
2018,079906041,NEEDVILLE MIDDLE,079906,NEEDVILLE ISD,FORT BEND,4,N, ,N,N,N,N,05-06,M,71,0.108,4,0.10503297,0.11735243,0.10622098,0.11025017,0.098103955,0.065572158,Met Standard,3.5,Average Spending,3,6359,6629,7039,3329372,3113287,0.937664543,8352,1,1.08,1.059,473,44.799999,5.0999999,11.4,5.9000001,0,0,0,0,0,0,0,47.400002,52.599998,0,0,0,0,0,0,5.0999999,0,2.0999999,0.2,49.299999,4.9000001,44.200001,0,0.2,1.3,35.900002,0,31,29.3743,-95.7996
2018,079906042,NEEDVILLE J H,079906,NEEDVILLE ISD,FORT BEND,4,N, ,N,N,N,N,07-08,M,7,-0.14300001,1,-0.20667766,-0.23834562,0.10641674,-0.078843191,-0.10111912,0.065835468,Met Standard,2.5,Low Spending,4,5678.666667,6368,6764,3084369,2899172,0.937664543,7986,1,1.08,1.059,456,38.799999,4.4000001,10.3,5.9000001,0,0,0,0,0,0,0,0,0,44.299999,55.700001,0,0,0,0,4.4000001,27,4.8000002,0.40000001,46.299999,2.9000001,48.900002,0,0.2,1.3,50.700001,0,40,29.3708,-95.8022
2018,079906102,NEEDVILLE EL,079906,NEEDVILLE ISD,FORT BEND,4,N, ,N,N,N,N,EE - 04,E,81,0.14399999,5,0.15943128,0.06917686,0.10857291,0.12908433,0.18336679,0.068623513,Met Standard,5,Very Low Spending,5,4964.333333,5076,5390,6732456,6289458,0.937664543,5801,1,1.08,1.059,1249,40.599998,17.4,11.8,6.5,0.89999998,3.9000001,17.9,18.5,18.6,19.799999,20.5,0,0,0,0,0,0,0,0,17.200001,0,1.4,0.2,46.799999,3.5999999,48.299999,0,0.2,0.89999998,45.799999,0,40,29.3922,-95.8385
2018,079907001,DULLES H S,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,09-12,S,71,0.106,4,0.07779479,0.044778433,0.0438825,0.13382198,0.16504949,0.024751671,Met Standard,3.5,Average Spending,3,5575.666667,5594,5947,14772566,14076235,0.937664543,7635,1,1.08,1.059,2484,26.9,4.6999998,6.8000002,8.6999998,0,0,0,0,0,0,0,0,0,0,0,27.1,26.1,24.6,22.200001,4.3000002,57.700001,15.5,39.400002,19.700001,18,19.9,0.1,0.2,2.7,30.200001,0,40,29.6198,-95.5845
2018,079907002,WILLOWRIDGE H S,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,09-12,S,19,-0.072999999,1,-0.028117375,-0.055406868,0.047613926,-0.11777035,-0.15818243,0.030091055,Met Standard,2,Average Spending,3,7929.333333,8836,9361,12291517,11076864,0.937664543,20120,1,1.08,1.059,1313,67.099998,12.9,9.6999998,19.6,0,0,0,0,0,0,0,0,0,0,0,30.799999,25.1,25,19.200001,11.3,70.599998,0.30000001,0.2,0.60000002,49.799999,47.900002,0.2,0.2,1.1,65.199997,0,40,29.5862,-95.482
2018,079907004,CLEMENTS H S,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,09-12,S,94,0.21799999,5,0.20870306,0.37176672,0.047092874,0.22638074,0.21317291,0.024930241,Met Standard,4,Average Spending,3,5265.333333,5421,5756,14672791,13728510,0.937664543,7152,1,1.08,1.059,2549,9.5,5.3000002,5,4.4000001,0,0,0,0,0,0,0,0,0,0,0,25.200001,26.200001,25,23.5,5,48.5,21.1,54.099998,24.4,6,11.8,0,0.5,3.2,17.1,0,40,29.5751,-95.6332
2018,079907005,KEMPNER H S,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,09-12,S,46,0.030999999,3,-0.014681202,0.075207226,0.044241238,0.076500773,0.091631368,0.025943145,Met Standard,4,Very Low Spending,5,5195.333333,5370,5710,12840831,12234223,0.937664543,6899,1,1.08,1.059,2249,40.299999,9.1000004,5.4000001,9.8999996,0,0,0,0,0,0,0,0,0,0,0,25.799999,24.5,23.299999,26.5,8.6000004,56.799999,5.5,34.700001,13.4,16.700001,32.900002,0.1,0.2,2,50.799999,0,40,29.6428,-95.6447
2018,079907006,LAWRENCE E ELKINS H S,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,09-12,S,73,0.114,4,0.11858971,0.085332856,0.045198586,0.11024801,0.069417045,0.025182581,Met Standard,4,Low Spending,4,5394,5545,5895,13569754,12900781,0.937664543,7355,1,1.08,1.059,2302,24.6,2.7,8.1000004,8.5,0,0,0,0,0,0,0,0,0,0,0,27.6,26.1,23.299999,23,2.0999999,62.599998,10.5,33.200001,14.9,33.900002,14.6,0.1,0.40000001,3,22.299999,0,40,29.5454,-95.5582
2018,079907007,STEPHEN F AUSTIN H S,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,09-12,S,72,0.11,4,0.05099842,0.083914205,0.044653594,0.16805969,0.18066853,0.025762623,Met Standard,3.5,Average Spending,3,5315.666667,5491,5834,13266275,12491558,0.937664543,7818,1,1.08,1.059,2274,25.9,6.5,5,7.1999998,0,0,0,0,0,0,0,0,0,0,0,25.1,23.5,24.200001,27.200001,5.9000001,61.700001,7.1999998,41.700001,21,17.700001,16.799999,0,0.30000001,2.5,28.6,0,40,29.6408,-95.6781
2018,079907008,HIGHTOWER H S,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,09-12,S,46,0.030999999,3,0.039539658,0.06782411,0.044460069,0.022954626,0.018363163,0.026252534,Met Standard,3.5,Low Spending,4,5981.333333,6427,6837,13941287,13405825,0.937664543,9200,1,1.08,1.059,2039,50.900002,4.4000001,7.8000002,12.6,0,0,0,0,0,0,0,0,0,0,0,26.5,23.700001,25.4,24.4,3.7,78.599998,3.9000001,8,1.4,60.700001,27.799999,0.1,0.40000001,1.7,47.700001,0,40,29.5316,-95.4978
2018,079907010,FORT BEND CO ALTER,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,Y,07-12,S,,,,,,,,,,Not Rated,,,,,27323,29099,407382,398782,0.937664543,31635,,1.08,1.059,14,42.900002,0,50,83.300003,0,0,0,0,0,0,0,0,0,7.0999999,7.0999999,21.4,57.099998,0,7.0999999,0,21.4,0,0,14.3,64.300003,21.4,0,0,0,100,,,29.4941,-95.4619
2018,079907011,GEORGE BUSH H S,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,09-12,S,62,0.078000002,4,0.13250625,0.13534099,0.042326625,0.024021553,-0.016895205,0.024808519,Met Standard,4,Low Spending,4,5589.666667,5611,5967,14429031,13827969,0.937664543,7158,1,1.08,1.059,2418,56,9.3000002,7.1999998,13,0,0,0,0,0,0,0,0,0,0,0,28.4,25.6,24.6,21.4,8.8000002,67.300003,1.7,12,4,38.700001,43.200001,0.1,0.40000001,1.7,56.5,0,40,29.7055,-95.6848
2018,079907012,THURGOOD MARSHALL H S,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,09-12,S,23,-0.050000001,2,-0.009039969,0.033203308,0.050502378,-0.09083271,-0.022649422,0.030664284,Met Standard,3,Low Spending,4,7484,7845,8351,10280455,9991742,0.937664543,13241,1,1.08,1.059,1231,59.400002,8.6000004,11.9,21.1,0,0,0,0,0,0,0,0,0,0,0,27.799999,25,25.6,21.6,7.5,62.599998,0.1,1.2,1.1,66.300003,30.200001,0.2,0.30000001,0.69999999,66.199997,0,40,29.6115,-95.5225
2018,079907013,WILLIAM B TRAVIS H S,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,09-12,S,60,0.071999997,4,0.01546288,-0.041913256,0.042128712,0.12901403,0.15349343,0.024451692,Met Standard,3.5,Average Spending,3,5475.666667,5711,6073,15880596,15190786,0.937664543,7226,1,1.08,1.059,2615,25.1,3.0999999,6.6999998,9.3999996,0,0,0,0,0,0,0,0,0,0,0,27.200001,24.700001,22.4,25.700001,2.9000001,65.900002,6.6999998,22.6,24.9,26.5,22.200001,0.2,0.2,3.4000001,32.299999,0,40,29.652,-95.7168
2018,079907016,RIDGE POINT H S,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,09-12,S,93,0.20900001,5,0.24707018,0.35283202,0.041478276,0.17078444,0.16188952,0.024338547,Met Standard,4.5,Low Spending,4,5176.666667,5163,5484,14845112,13919116,0.937664543,6638,1,1.08,1.059,2707,18.700001,5,5.1999998,6.9000001,0,0,0,0,0,0,0,0,0,0,0,29.700001,25,24.5,20.799999,4.5,61.599998,9.1000004,11.9,34.900002,24,25.799999,0.1,0.30000001,3,29.1,0,40,29.4838,-95.5151
2018,079907038,FERNDELL HENRY CENTER FOR LEARNING,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,Y,N,06-12,B,,,,,,,,,,Not Rated,,Very High Spending,1,29111,,,3596984,3511336,0.937664543,61855,1,1.08,1.059,67,68.699997,11.9,11.9,100,0,0,0,0,0,0,0,0,1.5,6,22.4,23.9,20.9,11.9,13.4,10.4,61.200001,0,3,7.5,64.199997,25.4,0,0,0,100,4,38,29.4746,-95.4735
2018,079907041,DULLES MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,55,0.057,3,0.063840561,0.051036604,0.035039619,0.050469216,0.039192121,0.024086265,Met Standard,3,Average Spending,3,5150.333333,5350,5693,8608286,8316474,0.937664543,7995,1,1.08,1.059,1512,35.599998,8.6999998,8.8999996,9.5,0,0,0,0,0,0,0,0,32.5,32.599998,34.900002,0,0,0,0,8.5,26.9,4.6999998,31.5,17.299999,26.4,21.200001,0.1,0.5,3,44.599998,0,40,29.6229,-95.5846
2018,079907042,MISSOURI CITY MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,24,-0.048999999,2,-0.071372285,-0.20162848,0.036953036,-0.026045457,-0.082449943,0.026511297,Met Standard,1.5,Very High Spending,1,7791.333333,8052,8562,8545271,8166722,0.937664543,10231,1,1.08,1.059,998,75.099998,10.9,12.7,17.1,0,0,0,0,0,0,0,0,30.4,33.5,36.200001,0,0,0,0,10.1,24,0.30000001,1.1,1,61.400002,34.799999,0.2,0.60000002,0.89999998,74.199997,0,40,29.6131,-95.5398
2018,079907043,SUGAR LAND MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,62,0.078000002,4,0.099987939,0.054561898,0.035755597,0.055416152,0.042983577,0.025015654,Met Standard,4,Low Spending,4,5448,5698,6059,7531725,7195919,0.937664543,7265,1,1.08,1.059,1243,44.700001,14.2,9,10.2,0,0,0,0,0,0,0,0,35.200001,33.299999,31.5,0,0,0,0,13.7,22.799999,3.4000001,28.6,17.5,14.3,37.200001,0,0.2,2.2,42.099998,0,40,29.6304,-95.6282
2018,079907044,QUAIL VALLEY MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,27,-0.035,2,-0.088371985,-0.12327005,0.036206383,0.018197639,0.01582405,0.025274698,Met Standard,3,Low Spending,4,5006.333333,4952,5273,6216359,6056075,0.937664543,7473,1,1.08,1.059,1179,30.4,2.4000001,6.1999998,8.1999998,0,0,0,0,0,0,0,0,32.900002,32.799999,34.299999,0,0,0,0,0.1,3.3,46.599998,31.6,14.2,36,15.2,0,0.5,2.5999999,31.299999,0,40,29.5742,-95.5616
2018,079907045,FIRST COLONY MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,61,0.077,4,0.066050202,0.034454871,0.035708491,0.088259906,0.10487715,0.024930241,Met Standard,4,Low Spending,4,5165.666667,5283,5622,7168423,6930698,0.937664543,8016,1,1.08,1.059,1275,16.299999,6,8,7.1999998,0,0,0,0,0,0,0,0,33.799999,33,33.200001,0,0,0,0,5.5999999,11.1,6.9000001,37.900002,24.5,17.700001,15.8,0,0.2,3.8,25.299999,0,40,29.5746,-95.6042
2018,079907046,CHRISTA MCAULIFFE MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,11,-0.115,1,-0.17312269,-0.23259419,0.03719065,-0.057123896,-0.079211414,0.026779579,Not Rated: Harvey Provision,1.5,High Spending,2,7430.333333,8021,8534,8269734,7986086,0.937664543,11073,1,1.08,1.059,969,78,22.4,10.8,19.9,0,0,0,0,0,0,0,0,32.599998,35.400002,32,0,0,0,0,19,12,0.40000001,0,1,46.5,50.599998,0,0.1,1.8,66.300003,0,40,29.5866,-95.4736
2018,079907047,HODGES BEND MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,26,-0.041000001,2,-0.08625818,-0.18681151,0.036692984,0.004062218,-0.0368784,0.026202751,Met Standard,3,Low Spending,4,6306.666667,6862,7295,7521120,7167937,0.937664543,9179,1,1.08,1.059,1031,68.599998,15.9,10.9,12.7,0,0,0,0,0,0,0,0,32,33.700001,34.299999,0,0,0,0,15.4,16,1.8,12.5,3.5,35.900002,46,0.2,0.5,1.5,60,0,40,29.6777,-95.6754
2018,079907048,LAKE OLYMPIA MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,28,-0.032000002,2,-0.027743539,-0.10006492,0.035787523,-0.036833867,-0.083306551,0.025030958,Met Standard,2,High Spending,2,6593.666667,6846,7283,8979338,8624900,0.937664543,9461,1,1.08,1.059,1233,54.599998,13.7,10.7,15,0,0,0,0,0,0,0,0,34.799999,31.9,33.299999,0,0,0,0,12.7,19.299999,0.5,5.0999999,1.9,56.700001,34,0,0.2,2.0999999,51.200001,0,40,29.5583,-95.553
2018,079907049,MACARIO GARCIA MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,78,0.131,4,0.18810098,0.23042877,0.03613624,0.074513867,0.10056268,0.025484025,Met Standard,3.5,Average Spending,3,6002.333333,6121,6509,7524458,7190074,0.937664543,9443,1,1.08,1.059,1156,34.299999,8.8000002,7.8000002,9.1999998,0,0,0,0,0,0,0,0,33.5,34.900002,31.700001,0,0,0,0,8.6000004,15.9,3.5,37.5,16.200001,23.4,20.200001,0.1,0.40000001,2.0999999,33.099998,0,40,29.6343,-95.6806
2018,079907050,SARTARTIA MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,80,0.141,5,0.21382901,0.20706993,0.03569299,0.068250753,0.095730677,0.024737613,Met Standard,5,Very Low Spending,5,4994.333333,5218,5552,7189996,6931622,0.937664543,6597,1,1.08,1.059,1295,10.1,5.8000002,5.8000002,4,0,0,0,0,0,0,0,0,31.4,34.700001,34,0,0,0,0,5.4000001,11.4,15.5,55.5,22.200001,8,10.5,0.1,0.2,3.5,16.299999,0,40,29.5862,-95.6736
2018,079907051,FORT SETTLEMENT MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,89,0.178,5,0.27400666,0.31067812,0.035372347,0.082157746,0.086712889,0.024257382,Met Standard,4.5,Low Spending,4,4914,5085,5410,7731199,7457909,0.937664543,7015,1,1.08,1.059,1429,8.6999998,4.3000002,4,3.4000001,0,0,0,0,0,0,0,0,34.400002,33.799999,31.799999,0,0,0,0,4.0999999,9.6999998,25.799999,61.200001,19.700001,6.9000001,8.8000002,0,0.30000001,3.0999999,16.5,0,40,29.5561,-95.6307
2018,079907052,BILLY BAINES MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,40,0.01,3,0.005845497,-0.02471219,0.034275331,0.014474146,0.051721424,0.023064714,Met Standard,4,Very Low Spending,5,4721.333333,5061,5385,9757305,9415462,0.937664543,6479,1,1.08,1.059,1812,22.299999,8.6999998,6.8000002,4.6999998,0,0,0,0,0,0,0,0,31.6,35.900002,32.599998,0,0,0,0,8.3000002,18.9,8.6999998,8.5,36.299999,19.700001,31,0.1,0.30000001,4.0999999,32.5,0,40,29.5131,-95.5341
2018,079907053,DAVID CROCKETT MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,59,0.07,3,0.046563253,0.025384378,0.036855794,0.094334789,0.10602184,0.026383512,Met Standard,3,Average Spending,3,6021.666667,6182,6578,6597248,6364101,0.937664543,8531,1,1.08,1.059,1003,58.099998,17.5,8.3999996,13.2,0,0,0,0,0,0,0,0,31.5,34,34.5,0,0,0,0,13.8,24.200001,1.3,15.5,4.4000001,39.799999,37.5,0.2,0.1,2.5999999,59.099998,0,40,29.6818,-95.7279
2018,079907054,JAMES BOWIE MIDDLE,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,06-08,M,79,0.134,4,0.17116982,0.13857453,0.035602063,0.097304359,0.1353008,0.024813302,Met Standard,4,Low Spending,4,5133.333333,5247,5582,7161659,6883998,0.937664543,6472,1,1.08,1.059,1283,24.799999,4.5,8.3000002,7.4000001,0,0,0,0,0,0,0,0,32.5,31.299999,36.200001,0,0,0,0,4.3000002,10.5,5.0999999,17.9,31.299999,24.9,21.700001,0.2,0.5,3.5,32.799999,0,40,29.6263,-95.7164
2018,079907101,E A JONES EL,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,PK - 05,E,40,0.009,3,-0.026542872,-0.053632557,0.053514719,0.043625113,0.041381352,0.043908175,Met Standard,2.5,High Spending,2,7072.666667,7532,8010,5286797,5068863,0.937664543,9134,1,1.08,1.059,660,79.199997,37,6.4000001,19.1,0,9.6999998,13.6,13.6,14.2,16.5,15.8,16.5,0,0,0,0,0,0,0,36.200001,0,0.5,2.5999999,0.60000002,48.5,46.099998,0.2,0,2.0999999,68.199997,0,40,29.613,-95.5397
2018,079907102,LAKEVIEW EL,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,PK - 05,E,68,0.098999999,4,0.16010182,0.16963023,0.056571506,0.037033044,-0.012721382,0.046776727,Met Standard,2.5,Very High Spending,1,7839.333333,7830,8337,4010262,3913630,0.937664543,10274,1,1.08,1.059,481,44.700001,28.700001,9.3999996,17.200001,0,7.0999999,14.3,12.9,14.3,15.8,17.9,17.700001,0,0,0,0,0,0,0,26.799999,0,3.0999999,30.799999,20.200001,19.1,25.4,0.40000001,0.40000001,3.7,54.299999,0,39,29.6248,-95.6287
2018,079907108,BLUE RIDGE EL,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,KG - 05,E,44,0.024,3,0.063082851,0.080758937,0.058388345,-0.015489663,-0.14114374,0.048382226,Met Standard,2,Very High Spending,1,7830.666667,8668,9224,4556502,4403253,0.937664543,10634,1,1.08,1.059,494,78.5,35,10.3,21,0,0,11.3,16.4,21.9,16.799999,16,17.6,0,0,0,0,0,0,0,34.599998,0,0.60000002,0.40000001,1.2,52.200001,43.5,0.2,1,1.4,64.800003,0,40,29.5816,-95.4755
2018,079907109,RIDGEMONT EL,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,EE - 05,E,21,-0.063000001,2,-0.079583205,-0.086144865,0.055755623,-0.04630731,0.040185612,0.046044141,Met Standard,1.5,Very High Spending,1,8065,9077,9649,6474342,6153247,0.937664543,13804,1,1.08,1.059,671,87,49.599998,9.1999998,18,1,22.4,10.9,13,11.8,13.6,14.5,13,0,0,0,0,0,0,0,48.099998,0,0.40000001,0,1.5,32.200001,65,0,0,1.3,70.5,0,40,29.5899,-95.4603
2018,079907110,MEADOWS EL,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,KG - 05,E,69,0.1,4,0.067184322,0.077189311,0.058249462,0.13277951,0.17487177,0.048260733,Met Standard,2.5,Very High Spending,1,7315.333333,7484,7967,3465839,3373486,0.937664543,11724,1,1.08,1.059,435,44.799999,23.4,6.4000001,12.4,0,0,14.5,12.9,19.799999,17.5,18.200001,17.200001,0,0,0,0,0,0,0,23,0,5.6999998,22.299999,29.700001,11.5,31.5,0.69999999,0,4.4000001,49.200001,0,40,29.6511,-95.5909
2018,079907111,QUAIL VALLEY EL,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,KG - 05,E,65,0.089000002,4,0.092061922,0.24835223,0.056332622,0.085327856,0.10180421,0.046562992,Met Standard,3,High Spending,2,6819,7707,8200,3886700,3749214,0.937664543,9802,1,1.08,1.059,474,39.700001,7.8000002,9.3000002,15,0,0,14.6,18.1,15,16.700001,19.200001,16.5,0,0,0,0,0,0,0,6.5,0,1.5,8.3999996,22.200001,40.099998,23.799999,0,0.2,5.3000002,57.200001,0,40,29.5861,-95.5592
2018,079907112,DULLES EL,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,KG - 05,E,35,-0.007,2,-0.060970876,-0.12201366,0.050366897,0.047181454,0.035861257,0.041011043,Met Standard,3,Low Spending,4,5973,6574,6997,5080020,4931009,0.937664543,10599,1,1.08,1.059,726,47.099998,23,7,14.2,0,0,11.3,18,17.4,15.8,17.799999,19.700001,0,0,0,0,0,0,0,22.299999,0,2.5999999,27.5,11.2,35.099998,21.5,0.1,1.1,3.4000001,47.799999,0,40,29.617,-95.5842
2018,079907113,BRIARGATE EL,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,KG - 05,E,53,0.050999999,3,0.077397846,0.24377748,0.063008979,0.023777997,0.18471812,0.052475464,Met Standard,2,Very High Spending,1,8426,9461,10053,4292517,4050462,0.937664543,12225,1,1.08,1.059,427,86.900002,9.1000004,9.6000004,24.200001,0,0,14.3,16.200001,16.4,20.4,15.2,17.6,0,0,0,0,0,0,0,8.8999996,0,0,0.2,1.9,70.5,25.799999,0,0.2,1.4,56.400002,0,39,29.5969,-95.4911
2018,079907114,TOWNEWEST EL,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,PK - 05,E,59,0.07,3,0.022504678,-0.09952651,0.050779365,0.11736064,0.046169735,0.041476794,Met Standard,3,Average Spending,3,6601.333333,6972,7416,5235536,5028240,0.937664543,9568,1,1.08,1.059,706,69.800003,50.799999,6.6999998,11.4,0,8.5,10.2,14.7,15.2,17,16.1,18.299999,0,0,0,0,0,0,0,50.400002,0,0.69999999,10.2,8.5,13.3,65.699997,0.60000002,0.30000001,1.4,73.800003,0,39,29.6709,-95.6304
2018,079907115,LANTERN LANE EL,079907,FORT BEND ISD,FORT BEND,4,N, ,N,N,N,N,EE - 05,E,23,-0.050000001,2,-0.075299546,-0.15690812,0.064878352,-0.025012894,0.015343934,0.053844143,Not Rated: Harvey Provision,1.5,Very High Spending,1,8023,8248,8772,3912361,3746843,0.937664543,11598,1,1.08,1.059,446,68.199997,6.0999999,10.5,25.1,1.8,10.5,15.2,14.1,14.1,17.5,16.4,10.3,0,0,0,0,0,0,0,2.2,0,0.40000001,2.5,5.8000002,62.599998,25.1,0,0.40000001,3.5999999,49.099998,0,40,29.571,-95.5286
